concat,weighted_sum,V,Recovered_Binary,Recovered_Value,V_ideal,Ideal_Digital,Error
5 11 0,91,240.3589487075805,10010011,147,943.6507180333138,580,433
5 11 1,92,240.41026830673223,10010011,147,954.0205061435698,586,439
5 11 2,93,240.45833945274353,10010011,147,964.3902942538263,592,445
5 11 3,94,240.5138611793518,10010011,147,974.7600823640823,599,452
5 11 4,95,240.56977033615112,10010011,147,985.1298704743385,605,458
5 11 5,96,240.62108993530273,10010011,147,995.4996585845947,612,465
5 11 6,97,240.6732738018036,10010011,147,1005.8694466948508,618,471
5 11 7,98,240.72209000587463,10010011,147,1016.2392348051072,624,477
5 11 8,99,240.76482653617865,10010100,148,1026.6090229153633,631,483
5 11 9,100,240.82046747207642,10010100,148,1036.9788110256195,637,489
5 11 10,101,240.87166786193848,10010100,148,1047.3485991358757,643,495
5 11 11,102,240.9130036830902,10010100,148,1057.718387246132,650,502
5 11 12,103,240.96801877021795,10010100,148,1068.088175356388,656,508
5 11 13,104,241.02121591567993,10010100,148,1078.4579634666443,663,515
5 11 14,105,241.0644888877868,10010100,148,1088.8277515769005,669,521
5 11 15,106,241.10358953475952,10010100,148,1099.1975396871567,675,527
5 11 16,107,241.1370873451233,10010100,148,1109.5673277974129,682,534
5 12 0,92,240.4191792011261,10010011,147,954.0205061435698,586,439
5 12 1,93,240.46185612678528,10010011,147,964.3902942538263,592,445
5 12 2,94,240.51856994628906,10010011,147,974.7600823640823,599,452
5 12 3,95,240.56661128997803,10010011,147,985.1298704743385,605,458
5 12 4,96,240.61924219131475,10010011,147,995.4996585845947,612,465
5 12 5,97,240.67407846450806,10010011,147,1005.8694466948508,618,471
5 12 6,98,240.72265625,10010011,147,1016.2392348051072,624,477
5 12 7,99,240.7701313495636,10010100,148,1026.6090229153633,631,483
5 12 8,100,240.81572890281683,10010100,148,1036.9788110256195,637,489
5 12 9,101,240.87440967559814,10010100,148,1047.3485991358757,643,495
5 12 10,102,240.91246724128723,10010100,148,1057.718387246132,650,502
5 12 11,103,240.9658432006836,10010100,148,1068.088175356388,656,508
5 12 12,104,241.01516604423523,10010100,148,1078.4579634666443,663,515
5 12 13,105,241.0618364810943,10010100,148,1088.8277515769005,669,521
5 12 14,106,241.09810590744024,10010100,148,1099.1975396871567,675,527
5 12 15,107,241.13541841506964,10010100,148,1109.5673277974129,682,534
5 12 16,108,241.19973182678223,10010100,148,1119.937115907669,688,540
5 13 0,93,240.4631078243255,10010011,147,964.3902942538263,592,445
5 13 1,94,240.51612615585327,10010011,147,974.7600823640823,599,452
5 13 2,95,240.57060480117804,10010011,147,985.1298704743385,605,458
5 13 3,96,240.62460660934448,10010011,147,995.4996585845947,612,465
5 13 4,97,240.6672835350036,10010011,147,1005.8694466948508,618,471
5 13 5,98,240.72375893592834,10010011,147,1016.2392348051072,624,477
5 13 6,99,240.77042937278753,10010100,148,1026.6090229153633,631,483
5 13 7,100,240.81897735595703,10010100,148,1036.9788110256195,637,489
5 13 8,101,240.87339639663696,10010100,148,1047.3485991358757,643,495
5 13 9,102,240.91574549674993,10010100,148,1057.718387246132,650,502
5 13 10,103,240.96649885177612,10010100,148,1068.088175356388,656,508
5 13 11,104,241.01728200912476,10010100,148,1078.4579634666443,663,515
5 13 12,105,241.06973409652716,10010100,148,1088.8277515769005,669,521
5 13 13,106,241.10031127929682,10010100,148,1099.1975396871567,675,527
5 13 14,107,241.11920595169073,10010100,148,1109.5673277974129,682,534
5 13 15,108,241.19889736175537,10010100,148,1119.937115907669,688,540
5 13 16,109,241.2353754043579,10010100,148,1130.3069040179253,694,546
5 14 0,94,240.51469564437866,10010011,147,974.7600823640823,599,452
5 14 1,95,240.57388305664062,10010011,147,985.1298704743385,605,458
5 14 2,96,240.61828851699835,10010011,147,995.4996585845947,612,465
5 14 3,97,240.67407846450806,10010011,147,1005.8694466948508,618,471
5 14 4,98,240.72095751762396,10010011,147,1016.2392348051072,624,477
5 14 5,99,240.76932668685913,10010100,148,1026.6090229153633,631,483
5 14 6,100,240.82258343696594,10010100,148,1036.9788110256195,637,489
5 14 7,101,240.88355898857122,10010100,148,1047.3485991358757,643,495
5 14 8,102,240.91607332229614,10010100,148,1057.718387246132,650,502
5 14 9,103,240.97523093223572,10010100,148,1068.088175356388,656,508
5 14 10,104,241.02059006690985,10010100,148,1078.4579634666443,663,515
5 14 11,105,241.07059836387634,10010100,148,1088.8277515769005,669,521
5 14 12,106,241.10618233680725,10010100,148,1099.1975396871567,675,527
5 14 13,107,241.13991856575012,10010100,148,1109.5673277974129,682,534
5 14 14,108,241.1988079547882,10010100,148,1119.937115907669,688,540
5 14 15,109,241.23898148536682,10010100,148,1130.3069040179253,694,546
5 14 16,110,241.28860235214233,10010100,148,1140.6766921281815,701,553
5 15 0,95,240.56896567344666,10010011,147,985.1298704743385,605,458
5 15 1,96,240.61739444732666,10010011,147,995.4996585845947,612,465
5 15 2,97,240.67422747612,10010011,147,1005.8694466948508,618,471
5 15 3,98,240.71764945983887,10010011,147,1016.2392348051072,624,477
5 15 4,99,240.76887965202332,10010100,148,1026.6090229153633,631,483
5 15 5,100,240.8187985420227,10010100,148,1036.9788110256195,637,489
5 15 6,101,240.87709188461304,10010100,148,1047.3485991358757,643,495
5 15 7,102,240.9142255783081,10010100,148,1057.718387246132,650,502
5 15 8,103,240.96804857254034,10010100,148,1068.088175356388,656,508
5 15 9,104,241.01832509040833,10010100,148,1078.4579634666443,663,515
5 15 10,105,241.06845259666443,10010100,148,1088.8277515769005,669,521
5 15 11,106,241.1012053489685,10010100,148,1099.1975396871567,675,527
5 15 12,107,241.12281203269958,10010100,148,1109.5673277974129,682,534
5 15 13,108,241.2052154541015,10010100,148,1119.937115907669,688,540
5 15 14,109,241.24702811241156,10010100,148,1130.3069040179253,694,546
5 15 15,110,241.28463864326483,10010100,148,1140.6766921281815,701,553
5 15 16,111,241.329163312912,10010100,148,1151.0464802384377,707,559
5 16 0,96,240.62171578407288,10010011,147,995.4996585845947,612,465
5 16 1,97,240.6671941280365,10010011,147,1005.8694466948508,618,471
5 16 2,98,240.716814994812,10010011,147,1016.2392348051072,624,477
5 16 3,99,240.76741933822632,10010100,148,1026.6090229153633,631,483
5 16 4,100,240.81796407699585,10010100,148,1036.9788110256195,637,489
5 16 5,101,240.87077379226685,10010100,148,1047.3485991358757,643,495
5 16 6,102,240.91595411300665,10010100,148,1057.718387246132,650,502
5 16 7,103,240.97329378128052,10010100,148,1068.088175356388,656,508
5 16 8,104,241.02407693862915,10010100,148,1078.4579634666443,663,515
5 16 9,105,241.0631775856018,10010100,148,1088.8277515769005,669,521
5 16 10,106,241.1036193370819,10010100,148,1099.1975396871567,675,527
5 16 11,107,241.10102653503418,10010100,148,1109.5673277974129,682,534
5 16 12,108,241.20154976844793,10010100,148,1119.937115907669,688,540
5 16 13,109,241.24941229820251,10010100,148,1130.3069040179253,694,546
5 16 14,110,241.2833571434021,10010100,148,1140.6766921281815,701,553
5 16 15,111,241.3293421268463,10010100,148,1151.0464802384377,707,559
5 16 16,112,241.36918783187866,10010100,148,1161.4162683486938,714,566
6 0 0,96,299.60271716117865,10111000,184,995.4996585845947,612,428
6 0 1,97,299.6455132961273,10111000,184,1005.8694466948508,618,434
6 0 2,98,299.68562722206116,10111000,184,1016.2392348051072,624,440
6 0 3,99,299.7220456600189,10111000,184,1026.6090229153633,631,447
6 0 4,100,299.75807666778564,10111000,184,1036.9788110256195,637,453
6 0 5,101,299.7857630252838,10111000,184,1047.3485991358757,643,459
6 0 6,102,299.82465505599976,10111000,184,1057.718387246132,650,466
6 0 7,103,299.8593747615814,10111000,184,1068.088175356388,656,472
6 0 8,104,299.8925745487213,10111000,184,1078.4579634666443,663,479
6 0 9,105,299.9228537082672,10111000,184,1088.8277515769005,669,485
6 0 10,106,299.9606132507324,10111000,184,1099.1975396871567,675,491
6 0 11,107,299.99977350234985,10111000,184,1109.5673277974129,682,498
6 0 12,108,300.02501606941223,10111000,184,1119.937115907669,688,504
6 0 13,109,300.0560402870178,10111000,184,1130.3069040179253,694,510
6 0 14,110,300.09543895721436,10111000,184,1140.6766921281815,701,517
6 0 15,111,300.12646317481995,10111000,184,1151.0464802384377,707,523
6 0 16,112,300.1579046249389,10111000,184,1161.4162683486938,714,530
6 1 0,97,299.6487915515899,10111000,184,1005.8694466948508,618,434
6 1 1,98,299.6874451637268,10111000,184,1016.2392348051072,624,440
6 1 2,99,299.7261583805084,10111000,184,1026.6090229153633,631,447
6 1 3,100,299.75649714469915,10111000,184,1036.9788110256195,637,453
6 1 4,101,299.7884452342987,10111000,184,1047.3485991358757,643,459
6 1 5,102,299.8258173465729,10111000,184,1057.718387246132,650,466
6 1 6,103,299.85848069190985,10111000,184,1068.088175356388,656,472
6 1 7,104,299.8919785022735,10111000,184,1078.4579634666443,663,479
6 1 8,105,299.92797970771795,10111000,184,1088.8277515769005,669,485
6 1 9,106,299.95888471603394,10111000,184,1099.1975396871567,675,491
6 1 10,107,299.994021654129,10111000,184,1109.5673277974129,682,498
6 1 11,108,300.0224530696869,10111000,184,1119.937115907669,688,504
6 1 12,109,300.0560402870178,10111000,184,1130.3069040179253,694,510
6 1 13,110,300.09573698043823,10111000,184,1140.6766921281815,701,517
6 1 14,111,300.12404918670654,10111000,184,1151.0464802384377,707,523
6 1 15,112,300.15695095062256,10111000,184,1161.4162683486938,714,530
6 1 16,113,300.1900315284729,10111000,184,1171.78605645895,720,536
6 2 0,98,299.688458442688,10111000,184,1016.2392348051072,624,440
6 2 1,99,299.7243404388427,10111000,184,1026.6090229153633,631,447
6 2 2,100,299.75736141204834,10111000,184,1036.9788110256195,637,453
6 2 3,101,299.78668689727783,10111000,184,1047.3485991358757,643,459
6 2 4,102,299.8258173465729,10111000,184,1057.718387246132,650,466
6 2 5,103,299.86056685447693,10111000,184,1068.088175356388,656,472
6 2 6,104,299.8923063278198,10111000,184,1078.4579634666443,663,479
6 2 7,105,299.92738366127014,10111000,184,1088.8277515769005,669,485
6 2 8,106,299.9613881111145,10111000,184,1099.1975396871567,675,491
6 2 9,107,299.99417066574097,10111000,184,1109.5673277974129,682,498
6 2 10,108,300.02424120903015,10111000,184,1119.937115907669,688,504
6 2 11,109,300.0562787055969,10111000,184,1130.3069040179253,694,510
6 2 12,110,300.09332299232483,10111000,184,1140.6766921281815,701,517
6 2 13,111,300.12586712837225,10111000,184,1151.0464802384377,707,523
6 2 14,112,300.15468597412115,10111000,184,1161.4162683486938,714,530
6 2 15,113,300.18994212150574,10111000,184,1171.78605645895,720,536
6 2 16,114,300.21780729293823,10111000,184,1182.1558445692062,726,542
6 3 0,99,299.72267150878906,10111000,184,1026.6090229153633,631,447
6 3 1,100,299.7584939002991,10111000,184,1036.9788110256195,637,453
6 3 2,101,299.78832602500916,10111000,184,1047.3485991358757,643,459
6 3 3,102,299.82939362525946,10111000,184,1057.718387246132,650,466
6 3 4,103,299.8586893081665,10111000,184,1068.088175356388,656,472
6 3 5,104,299.89078640937805,10111000,184,1078.4579634666443,663,479
6 3 6,105,299.9261021614075,10111000,184,1088.8277515769005,669,485
6 3 7,106,299.95888471603394,10111000,184,1099.1975396871567,675,491
6 3 8,107,299.99351501464844,10111000,184,1109.5673277974129,682,498
6 3 9,108,300.0267446041107,10111000,184,1119.937115907669,688,504
6 3 10,109,300.0614643096924,10111000,184,1130.3069040179253,694,510
6 3 11,110,300.08822679519653,10111000,184,1140.6766921281815,701,517
6 3 12,111,300.1231849193573,10111000,184,1151.0464802384377,707,523
6 3 13,112,300.1568019390106,10111000,184,1161.4162683486938,714,530
6 3 14,113,300.19283294677734,10111000,184,1171.78605645895,720,536
6 3 15,114,300.21870136260986,10111000,184,1182.1558445692062,726,542
6 3 16,115,300.2495765686035,10111000,184,1192.5256326794624,733,549
6 4 0,100,299.7569441795349,10111000,184,1036.9788110256195,637,453
6 4 1,101,299.7894883155823,10111000,184,1047.3485991358757,643,459
6 4 2,102,299.82808232307434,10111000,184,1057.718387246132,650,466
6 4 3,103,299.8603582382202,10111000,184,1068.088175356388,656,472
6 4 4,104,299.89302158355713,10111000,184,1078.4579634666443,663,479
6 4 5,105,299.92896318435675,10111000,184,1088.8277515769005,669,485
6 4 6,106,299.9612092971802,10111000,184,1099.1975396871567,675,491
6 4 7,107,299.9962270259857,10111000,184,1109.5673277974129,682,498
6 4 8,108,300.0240623950958,10111000,184,1119.937115907669,688,504
6 4 9,109,300.0623881816864,10111000,184,1130.3069040179253,694,510
6 4 10,110,300.0921308994293,10111000,184,1140.6766921281815,701,517
6 4 11,111,300.1230359077453,10111000,184,1151.0464802384377,707,523
6 4 12,112,300.1545071601867,10111000,184,1161.4162683486938,714,530
6 4 13,113,300.1900017261505,10111000,184,1171.78605645895,720,536
6 4 14,114,300.21750926971436,10111000,184,1182.1558445692062,726,542
6 4 15,115,300.25172233581543,10111000,184,1192.5256326794624,733,549
6 4 16,116,300.2831041812896,10111000,184,1202.8954207897186,739,555
6 5 0,101,299.7908294200897,10111000,184,1047.3485991358757,643,459
6 5 1,102,299.82754588127136,10111000,184,1057.718387246132,650,466
6 5 2,103,299.8580634593963,10111000,184,1068.088175356388,656,472
6 5 3,104,299.893319606781,10111000,184,1078.4579634666443,663,479
6 5 4,105,299.92666840553284,10111000,184,1088.8277515769005,669,485
6 5 5,106,299.96225237846375,10111000,184,1099.1975396871567,675,491
6 5 6,107,299.99667406082153,10111000,184,1109.5673277974129,682,498
6 5 7,108,300.02960562705994,10111000,184,1119.937115907669,688,504
6 5 8,109,300.06200075149536,10111000,184,1130.3069040179253,694,510
6 5 9,110,300.09159445762634,10111000,184,1140.6766921281815,701,517
6 5 10,111,300.12866854667664,10111000,184,1151.0464802384377,707,523
6 5 11,112,300.1568019390106,10111000,184,1161.4162683486938,714,530
6 5 12,113,300.1894950866699,10111000,184,1171.78605645895,720,536
6 5 13,114,300.21679401397705,10111000,184,1182.1558445692062,726,542
6 5 14,115,300.2556562423706,10111000,184,1192.5256326794624,733,549
6 5 15,116,300.2834618091583,10111000,184,1202.8954207897186,739,555
6 5 16,117,300.3154397010803,10111000,184,1213.2652088999748,745,561
6 6 0,102,299.8261749744415,10111000,184,1057.718387246132,650,466
6 6 1,103,299.8606860637665,10111000,184,1068.088175356388,656,472
6 6 2,104,299.8935878276825,10111000,184,1078.4579634666443,663,479
6 6 3,105,299.93095993995667,10111000,184,1088.8277515769005,669,485
6 6 4,106,299.9602556228637,10111000,184,1099.1975396871567,675,491
6 6 5,107,299.9951243400573,10111000,184,1109.5673277974129,682,498
6 6 6,108,300.02564191818243,10111000,184,1119.937115907669,688,504
6 6 7,109,300.058364868164,10111000,184,1130.3069040179253,694,510
6 6 8,110,300.095409154892,10111000,184,1140.6766921281815,701,517
6 6 9,111,300.12914538383484,10111000,184,1151.0464802384377,707,523
6 6 10,112,300.1575171947479,10111000,184,1161.4162683486938,714,530
6 6 11,113,300.18982291221624,10111000,184,1171.78605645895,720,536
6 6 12,114,300.21768808364874,10111000,184,1182.1558445692062,726,542
6 6 13,115,300.25187134742737,10111000,184,1192.5256326794624,733,549
6 6 14,116,300.28536915779114,10111000,184,1202.8954207897186,739,555
6 6 15,117,300.31380057334906,10111000,184,1213.2652088999748,745,561
6 6 16,118,300.3498613834381,10111000,184,1223.634997010231,752,568
6 7 0,103,299.862653017044,10111000,184,1068.088175356388,656,472
6 7 1,104,299.8928427696228,10111000,184,1078.4579634666443,663,479
6 7 2,105,299.9275028705597,10111000,184,1088.8277515769005,669,485
6 7 3,106,299.95974898338324,10111000,184,1099.1975396871567,675,491
6 7 4,107,299.9931275844574,10111000,184,1109.5673277974129,682,498
6 7 5,108,300.0241816043854,10111000,184,1119.937115907669,688,504
6 7 6,109,300.0582754611969,10111000,184,1130.3069040179253,694,510
6 7 7,110,300.09096860885626,10111000,184,1140.6766921281815,701,517
6 7 8,111,300.12670159339905,10111000,184,1151.0464802384377,707,523
6 7 9,112,300.16255378723145,10111000,184,1161.4162683486938,714,530
6 7 10,113,300.19474029541016,10111000,184,1171.78605645895,720,536
6 7 11,114,300.21899938583374,10111000,184,1182.1558445692062,726,542
6 7 12,115,300.2503514289856,10111000,184,1192.5256326794624,733,549
6 7 13,116,300.28483271598816,10111000,184,1202.8954207897186,739,555
6 7 14,117,300.3130555152893,10111000,184,1213.2652088999748,745,561
6 7 15,118,300.35319924354553,10111000,184,1223.634997010231,752,568
6 7 16,119,300.3788888454437,10111000,184,1234.0047851204872,758,574
6 8 0,104,299.8954653739929,10111000,184,1078.4579634666443,663,479
6 8 1,105,299.93075132369995,10111000,184,1088.8277515769005,669,485
6 8 2,106,299.9579906463623,10111000,184,1099.1975396871567,675,491
6 8 3,107,299.99133944511414,10111000,184,1109.5673277974129,682,498
6 8 4,108,300.0272810459137,10111000,184,1119.937115907669,688,504
6 8 5,109,300.0583052635193,10111000,184,1130.3069040179253,694,510
6 8 6,110,300.0911772251129,10111000,184,1140.6766921281815,701,517
6 8 7,111,300.12354254722595,10111000,184,1151.0464802384377,707,523
6 8 8,112,300.16016960144043,10111000,184,1161.4162683486938,714,530
6 8 9,113,300.1921772956848,10111000,184,1171.78605645895,720,536
6 8 10,114,300.22060871124273,10111000,184,1182.1558445692062,726,542
6 8 11,115,300.2593815326691,10111000,184,1192.5256326794624,733,549
6 8 12,116,300.2854287624359,10111000,184,1202.8954207897186,739,555
6 8 13,117,300.31201243400574,10111000,184,1213.2652088999748,745,561
6 8 14,118,300.3522455692291,10111000,184,1223.634997010231,752,568
6 8 15,119,300.3747761249542,10111000,184,1234.0047851204872,758,574
6 8 16,120,300.4113733768463,10111000,184,1244.3745732307434,765,581
6 9 0,105,299.9274730682373,10111000,184,1088.8277515769005,669,485
6 9 1,106,299.9548614025116,10111000,184,1099.1975396871567,675,491
6 9 2,107,299.9882698059082,10111000,184,1109.5673277974129,682,498
6 9 3,108,300.0255823135376,10111000,184,1119.937115907669,688,504
6 9 4,109,300.058364868164,10111000,184,1130.3069040179253,694,510
6 9 5,110,300.09305477142334,10111000,184,1140.6766921281815,701,517
6 9 6,111,300.1272678375244,10111000,184,1151.0464802384377,707,523
6 9 7,112,300.157368183136,10111000,184,1161.4162683486938,714,530
6 9 8,113,300.1924157142639,10111000,184,1171.78605645895,720,536
6 9 9,114,300.22081732749945,10111000,184,1182.1558445692062,726,542
6 9 10,115,300.25184154510504,10111000,184,1192.5256326794624,733,549
6 9 11,116,300.29320716857916,10111000,184,1202.8954207897186,739,555
6 9 12,117,300.3154397010803,10111000,184,1213.2652088999748,745,561
6 9 13,118,300.35257339477545,10111000,184,1223.634997010231,752,568
6 9 14,119,300.3769814968109,10111000,184,1234.0047851204872,758,574
6 9 15,120,300.40946602821356,10111000,184,1244.3745732307434,765,581
6 9 16,121,300.43140053749084,10111000,184,1254.7443613409996,771,587
6 10 0,106,299.95518922805786,10111000,184,1099.1975396871567,675,491
6 10 1,107,299.98886585235596,10111000,184,1109.5673277974129,682,498
6 10 2,108,300.03046989440924,10111000,184,1119.937115907669,688,504
6 10 3,109,300.05609989166265,10111000,184,1130.3069040179253,694,510
6 10 4,110,300.09558796882635,10111000,184,1140.6766921281815,701,517
6 10 5,111,300.1241981983185,10111000,184,1151.0464802384377,707,523
6 10 6,112,300.1575469970703,10111000,184,1161.4162683486938,714,530
6 10 7,113,300.1919984817505,10111000,184,1171.78605645895,720,536
6 10 8,114,300.22090673446655,10111000,184,1182.1558445692062,726,542
6 10 9,115,300.25181174278265,10111000,184,1192.5256326794624,733,549
6 10 10,116,300.2869784832,10111000,184,1202.8954207897186,739,555
6 10 11,117,300.31168460845953,10111000,184,1213.2652088999748,745,561
6 10 12,118,300.34676194190985,10111000,184,1223.634997010231,752,568
6 10 13,119,300.3818392753601,10111000,184,1234.0047851204872,758,574
6 10 14,120,300.40666460990906,10111000,184,1244.3745732307434,765,581
6 10 15,121,300.4280924797058,10111000,184,1254.7443613409996,771,587
6 10 16,122,300.4468083381653,10111000,184,1265.1141494512558,777,593
6 11 0,107,299.994558095932,10111000,184,1109.5673277974129,682,498
6 11 1,108,300.0275492668152,10111000,184,1119.937115907669,688,504
6 11 2,109,300.0603020191192,10111000,184,1130.3069040179253,694,510
6 11 3,110,300.09138584136963,10111000,184,1140.6766921281815,701,517
6 11 4,111,300.12694001197815,10111000,184,1151.0464802384377,707,523
6 11 5,112,300.156831741333,10111000,184,1161.4162683486938,714,530
6 11 6,113,300.1900315284729,10111000,184,1171.78605645895,720,536
6 11 7,114,300.2234399318695,10111000,184,1182.1558445692062,726,542
6 11 8,115,300.253689289093,10111000,184,1192.5256326794624,733,549
6 11 9,116,300.2879023551941,10111000,184,1202.8954207897186,739,555
6 11 10,117,300.3080487251282,10111000,184,1213.2652088999748,745,561
6 11 11,118,300.3500699996948,10111000,184,1223.634997010231,752,568
6 11 12,119,300.37790536880493,10111000,184,1234.0047851204872,758,574
6 11 13,120,300.41080713272095,10111000,184,1244.3745732307434,765,581
6 11 14,121,300.4251718521118,10111000,184,1254.7443613409996,771,587
6 11 15,122,300.4360795021057,10111000,184,1265.1141494512558,777,593
6 11 16,123,300.4887402057648,10111000,184,1275.483937561512,784,600
6 12 0,108,300.03082752227783,10111000,184,1119.937115907669,688,504
6 12 1,109,300.0572621822357,10111000,184,1130.3069040179253,694,510
6 12 2,110,300.0990152359009,10111000,184,1140.6766921281815,701,517
6 12 3,111,300.1202642917633,10111000,184,1151.0464802384377,707,523
6 12 4,112,300.1541495323181,10111000,184,1161.4162683486938,714,530
6 12 5,113,300.1852035522461,10111000,184,1171.78605645895,720,536
6 12 6,114,300.2139925956726,10111000,184,1182.1558445692062,726,542
6 12 7,115,300.2489805221557,10111000,184,1192.5256326794624,733,549
6 12 8,116,300.2896010875702,10111000,184,1202.8954207897186,739,555
6 12 9,117,300.30837655067444,10111000,184,1213.2652088999748,745,561
6 12 10,118,300.3498315811157,10111000,184,1223.634997010231,752,568
6 12 11,119,300.3789782524109,10111000,184,1234.0047851204872,758,574
6 12 12,120,300.40985345840454,10111000,184,1244.3745732307434,765,581
6 12 13,121,300.42603611946106,10111000,184,1254.7443613409996,771,587
6 12 14,122,300.42412877082825,10111000,184,1265.1141494512558,777,593
6 12 15,123,300.49473047256475,10111000,184,1275.483937561512,784,600
6 12 16,124,300.517737865448,10111000,184,1285.8537256717682,790,606
6 13 0,109,300.06465315818787,10111000,184,1130.3069040179253,694,510
6 13 1,110,300.09272694587713,10111000,184,1140.6766921281815,701,517
6 13 2,111,300.11883378028875,10111000,184,1151.0464802384377,707,523
6 13 3,112,300.1534342765808,10111000,184,1161.4162683486938,714,530
6 13 4,113,300.19116401672363,10111000,184,1171.78605645895,720,536
6 13 5,114,300.21384358406067,10111000,184,1182.1558445692062,726,542
6 13 6,115,300.2483546733856,10111000,184,1192.5256326794624,733,549
6 13 7,116,300.289511680603,10111000,184,1202.8954207897186,739,555
6 13 8,117,300.31463503837585,10111000,184,1213.2652088999748,745,561
6 13 9,118,300.3480434417724,10111000,184,1223.634997010231,752,568
6 13 10,119,300.3799021244049,10111000,184,1234.0047851204872,758,574
6 13 11,120,300.4175424575805,10111000,184,1244.3745732307434,765,581
6 13 12,121,300.42988061904913,10111000,184,1254.7443613409996,771,587
6 13 13,122,300.47076940536505,10111000,184,1265.1141494512558,777,593
6 13 14,123,300.49794912338257,10111000,184,1275.483937561512,784,600
6 13 15,124,300.518661737442,10111000,184,1285.8537256717682,790,606
6 13 16,125,300.54208636283875,10111000,184,1296.2235137820244,796,612
6 14 0,110,300.08551478385925,10111000,184,1140.6766921281815,701,517
6 14 1,111,300.12285709381104,10111000,184,1151.0464802384377,707,523
6 14 2,112,300.1501560211181,10111000,184,1161.4162683486938,714,530
6 14 3,113,300.1844584941864,10111000,184,1171.78605645895,720,536
6 14 4,114,300.21631717681885,10111000,184,1182.1558445692062,726,542
6 14 5,115,300.25193095207214,10111000,184,1192.5256326794624,733,549
6 14 6,116,300.29252171516424,10111000,184,1202.8954207897186,739,555
6 14 7,117,300.31391978263855,10111000,184,1213.2652088999748,745,561
6 14 8,118,300.35430192947393,10111000,184,1223.634997010231,752,568
6 14 9,119,300.3860116004944,10111000,184,1234.0047851204872,758,574
6 14 10,120,300.41417479515076,10111000,184,1244.3745732307434,765,581
6 14 11,121,300.43059587478643,10111000,184,1254.7443613409996,771,587
6 14 12,122,300.45244097709656,10111000,184,1265.1141494512558,777,593
6 14 13,123,300.4957735538483,10111000,184,1275.483937561512,784,600
6 14 14,124,300.5262315273285,10111000,184,1285.8537256717682,790,606
6 14 15,125,300.5436360836029,10111000,184,1296.2235137820244,796,612
6 14 16,126,300.57224631309515,10111000,184,1306.5933018922806,803,619
6 15 0,111,300.1212775707245,10111000,184,1151.0464802384377,707,523
6 15 1,112,300.15394091606134,10111000,184,1161.4162683486938,714,530
6 15 2,113,300.1890778541565,10111000,184,1171.78605645895,720,536
6 15 3,114,300.22066831588745,10111000,184,1182.1558445692062,726,542
6 15 4,115,300.2537190914154,10111000,184,1192.5256326794624,733,549
6 15 5,116,300.29335618019104,10111000,184,1202.8954207897186,739,555
6 15 6,117,300.31469464302063,10111000,184,1213.2652088999748,745,561
6 15 7,118,300.3612458705902,10111000,184,1223.634997010231,752,568
6 15 8,119,300.39185285568243,10111000,184,1234.0047851204872,758,574
6 15 9,120,300.4208207130432,10111000,184,1244.3745732307434,765,581
6 15 10,121,300.4344403743744,10111000,184,1254.7443613409996,771,587
6 15 11,122,300.4741668701172,10111000,184,1265.1141494512558,777,593
6 15 12,123,300.503671169281,10111000,184,1275.483937561512,784,600
6 15 13,124,300.52563548088074,10111000,184,1285.8537256717682,790,606
6 15 14,125,300.5468249320984,10111000,184,1296.2235137820244,796,612
6 15 15,126,300.5746901035309,10111000,184,1306.5933018922806,803,619
6 15 16,127,300.59781670570374,10111000,184,1316.9630900025368,809,625
6 16 0,112,300.1558184623718,10111000,184,1161.4162683486938,714,530
6 16 1,113,300.1885116100311,10111000,184,1171.78605645895,720,536
6 16 2,114,300.2200722694397,10111000,184,1182.1558445692062,726,542
6 16 3,115,300.25255680084234,10111000,184,1192.5256326794624,733,549
6 16 4,116,300.28799176216125,10111000,184,1202.8954207897186,739,555
6 16 5,117,300.30885338783264,10111000,184,1213.2652088999748,745,561
6 16 6,118,300.3557622432709,10111000,184,1223.634997010231,752,568
6 16 7,119,300.39021372795105,10111000,184,1234.0047851204872,758,574
6 16 8,120,300.41807889938354,10111000,184,1244.3745732307434,765,581
6 16 9,121,300.43825507164,10111000,184,1254.7443613409996,771,587
6 16 10,122,300.41584372520447,10111000,184,1265.1141494512558,777,593
6 16 11,123,300.5069196224212,10111000,184,1275.483937561512,784,600
6 16 12,124,300.5344271659851,10111000,184,1285.8537256717682,790,606
6 16 13,125,300.5552291870117,10111000,184,1296.2235137820244,796,612
6 16 14,126,300.58395862579346,10111000,184,1306.5933018922806,803,619
6 16 15,127,300.6017804145813,10111000,184,1316.9630900025368,809,625
6 16 16,128,300.6269037723541,10111000,184,1327.332878112793,816,632
7 0 0,112,360.2355122566223,11011101,221,1161.4162683486938,714,493
7 0 1,113,360.29279232025146,11011101,221,1171.78605645895,720,499
7 0 2,114,360.29714345932,11011101,221,1182.1558445692062,726,505
7 0 3,115,360.3096008300781,11011101,221,1192.5256326794624,733,512
7 0 4,116,360.31889915466314,11011101,221,1202.8954207897186,739,518
7 0 5,117,360.29356718063354,11011101,221,1213.2652088999748,745,524
7 0 6,118,360.3067398071289,11011101,221,1223.634997010231,752,531
7 0 7,119,360.3208661079407,11011101,221,1234.0047851204872,758,537
7 0 8,120,360.33326387405396,11011101,221,1244.3745732307434,765,544
7 0 9,121,360.3450059890747,11011101,221,1254.7443613409996,771,550
7 0 10,122,360.3588938713074,11011101,221,1265.1141494512558,777,556
